question_uuid,question_id,subject_uuid,subject_id,equivalent_no,question_text,answer_template,option_a,option_b,option_c,option_d,option_count,is_active
117764a6-9621-56ff-afbf-6d59779976d5,S54_Q005,ef91028d-6fd1-5619-8f72-ae8cc12d2259,54,5,"If they had repaired the car, they ___ .","If they had repaired the car, they ___ .",can use it now,could use it now,would be,would have been,4,true
539c564e-6534-5612-ad7a-d00a8c49c729,S54_Q006,ef91028d-6fd1-5619-8f72-ae8cc12d2259,54,6,"If I were more organised, I ___ .","If I were more organised, I ___ .",willn't have missed the deadline yesterday,wouldn't  missed the deadline yesterday,wouldn't have missed the deadline yesterday,hadn't have missed the deadline yesterday,4,true
678bc30e-367f-54ae-9f37-185e41725799,S54_Q007,ef91028d-6fd1-5619-8f72-ae8cc12d2259,54,7,"If Sara spoke better English, she ___ .","If Sara spoke better English, she ___ .",will have applied for the job,had have applied for the job,would have applied for the job,would  applied for the job,4,true
965ef4b1-6ebc-5d8e-8028-24c92ac10e5d,S54_Q008,ef91028d-6fd1-5619-8f72-ae8cc12d2259,54,8,"Tom says: 'If I weren't so busy, I ___ .' ","If I weren't so busy, I ___ .",would have come to the party,will have come to the party,had have come to the party,would  come to the party,4,true
844d9975-f0ab-55c6-b892-96fdcb4d1ea8,S54_Q009,ef91028d-6fd1-5619-8f72-ae8cc12d2259,54,9,"Choose the correct mixed conditional result: If we lived closer, we ___ .","If we lived closer, we ___ .",would have attended the meeting,would  attended the meeting,had have attended the meeting,will have attended the meeting,4,true
cd5b053a-ce3f-5bdb-8204-ff1d2f0b2cea,S54_Q010,ef91028d-6fd1-5619-8f72-ae8cc12d2259,54,10,"If they knew her better, they ___ .","If they knew her better, they ___ .",had have invited her,would have invited her,will have invited her,would  invited her,4,true
8c643cee-6159-5f88-a1e9-60205561939f,S54_Q011,ef91028d-6fd1-5619-8f72-ae8cc12d2259,54,11,"If I had invested earlier, I ___ .","If I had invested earlier, I ___ .",would be more secure now,had be more secure now,will be more secure now,,3,true
d39b8861-d73b-51f8-809a-fad6b1f66fe7,S54_Q012,ef91028d-6fd1-5619-8f72-ae8cc12d2259,54,12,"If Mary had saved more money, she ___ .","If Mary had saved more money, she ___ .",can buy the car now,could buy the car now,would be,would have been,4,true
667e11b3-5599-508c-beb2-da2d88c8bd38,S54_Q013,ef91028d-6fd1-5619-8f72-ae8cc12d2259,54,13,"John says: 'If I had gone to bed earlier, I ___ .' ","If I had gone to bed earlier, I ___ .",wouldn't be so tired now,willn't be so tired now,hadn't be so tired now,,3,true
d836a57a-bde3-512b-bc8a-781034f9ac47,S54_Q014,ef91028d-6fd1-5619-8f72-ae8cc12d2259,54,14,"Choose the correct mixed conditional result: If we had learned to drive, we ___ .","If we had learned to drive, we ___ .",could travel more easily now,can travel more easily now,would be,would have been,4,true
696b6482-f047-56e2-a201-858eec8fc712,S54_Q015,ef91028d-6fd1-5619-8f72-ae8cc12d2259,54,15,"If they had checked the map, they ___ .","If they had checked the map, they ___ .",wouldn't be lost now,hadn't be lost now,willn't be lost now,,3,true
2be69944-768c-559d-a8cb-209e8c1f54c1,S54_Q016,ef91028d-6fd1-5619-8f72-ae8cc12d2259,54,16,"If I weren't afraid of flying, I ___ .","If I weren't afraid of flying, I ___ .",would  travelled last week,would have travelled last week,had have travelled last week,will have travelled last week,4,true
0d24a31d-6f0e-5d9e-9ed3-6a7409ad8a9b,S54_Q017,ef91028d-6fd1-5619-8f72-ae8cc12d2259,54,17,"If Emma were more careful, she ___ .","If Emma were more careful, she ___ .",willn't have made that mistake,wouldn't  made that mistake,hadn't have made that mistake,wouldn't have made that mistake,4,true
d97ca0c4-bce2-537b-91e7-ae8ac8cfea72,S54_Q018,ef91028d-6fd1-5619-8f72-ae8cc12d2259,54,18,"David says: 'If I were more confident, I ___ .' ","If I were more confident, I ___ .",will have given the presentation,would  given the presentation,would have given the presentation,had have given the presentation,4,true
adae51ee-fa20-5ec6-8616-7b4f77680b4b,S54_Q019,ef91028d-6fd1-5619-8f72-ae8cc12d2259,54,19,"Choose the correct mixed conditional result: If we weren't allergic, we ___ .","If we weren't allergic, we ___ .",will have eaten the dessert,would have eaten the dessert,would  eaten the dessert,had have eaten the dessert,4,true
2d72bed0-9cf2-5c22-8a26-79833fe4d9de,S54_Q020,ef91028d-6fd1-5619-8f72-ae8cc12d2259,54,20,"If they were stronger, they ___ .","If they were stronger, they ___ .",would  lifted the box,will have lifted the box,had have lifted the box,would have lifted the box,4,true
cba02d72-f270-5a55-a697-daa99b0a7862,S54_Q021,ef91028d-6fd1-5619-8f72-ae8cc12d2259,54,21,"If I had accepted the job, I ___ .","If I had accepted the job, I ___ .",had be living in London now,would be living in London now,will be living in London now,,3,true
86f8f4c8-f119-5670-b917-eafa0e3e8cf0,S54_Q022,ef91028d-6fd1-5619-8f72-ae8cc12d2259,54,22,"If Lucy had taken the course, she ___ .","If Lucy had taken the course, she ___ .",would know the software now,had know the software now,will know the software now,,3,true
3e5605c9-fe14-5f98-bfdb-246f6a4ad163,S54_Q023,ef91028d-6fd1-5619-8f72-ae8cc12d2259,54,23,"Michael says: 'If I had listened to the doctor, I ___ .' ","If I had listened to the doctor, I ___ .",had feel better now,would feel better now,will feel better now,,3,true
f58bd767-10e9-5dd1-84a8-0449b19eda34,S54_Q024,ef91028d-6fd1-5619-8f72-ae8cc12d2259,54,24,"Choose the correct mixed conditional result: If we had repaired the car, we ___ .","If we had repaired the car, we ___ .",could use it now,can use it now,would be,would have been,4,true
2892faa1-eabe-584c-bc78-f1aa89560e39,S54_Q025,ef91028d-6fd1-5619-8f72-ae8cc12d2259,54,25,"If they had studied medicine, they ___ .","If they had studied medicine, they ___ .",will be a doctor now,would be a doctor now,had be a doctor now,,3,true
b7a27498-f99c-5d3d-8fe6-396d329ef663,S54_Q026,ef91028d-6fd1-5619-8f72-ae8cc12d2259,54,26,"If I spoke better English, I ___ .","If I spoke better English, I ___ .",would  applied for the job,will have applied for the job,would have applied for the job,had have applied for the job,4,true
558bcdd1-07e0-5086-a252-4923bc31fee4,S54_Q027,ef91028d-6fd1-5619-8f72-ae8cc12d2259,54,27,"If Kate weren't so busy, she ___ .","If Kate weren't so busy, she ___ .",would have come to the party,will have come to the party,would  come to the party,had have come to the party,4,true
b41291e2-042f-57c6-9e5d-a79eec927b3f,S54_Q028,ef91028d-6fd1-5619-8f72-ae8cc12d2259,54,28,"Peter says: 'If I lived closer, I ___ .' ","If I lived closer, I ___ .",will have attended the meeting,would  attended the meeting,had have attended the meeting,would have attended the meeting,4,true
048917e8-fe88-5830-96cf-69f4421450bb,S54_Q029,ef91028d-6fd1-5619-8f72-ae8cc12d2259,54,29,"Choose the correct mixed conditional result: If we knew her better, we ___ .","If we knew her better, we ___ .",would have invited her,would  invited her,will have invited her,had have invited her,4,true
73133c17-6e58-54f0-9bc0-97af9a5ea2d8,S54_Q030,ef91028d-6fd1-5619-8f72-ae8cc12d2259,54,30,"If they were more organised, they ___ .","If they were more organised, they ___ .",wouldn't have missed the deadline yesterday,willn't have missed the deadline yesterday,wouldn't  missed the deadline yesterday,hadn't have missed the deadline yesterday,4,true
f45caf25-2370-5be3-be52-17a88bfb684d,S54_Q031,ef91028d-6fd1-5619-8f72-ae8cc12d2259,54,31,"If I had saved more money, I ___ .","If I had saved more money, I ___ .",can buy the car now,could buy the car now,would be,would have been,4,true
7ab87b1c-726d-5382-8139-1145a761ceec,S54_Q032,ef91028d-6fd1-5619-8f72-ae8cc12d2259,54,32,"If Sofia had gone to bed earlier, she ___ .","If Sofia had gone to bed earlier, she ___ .",wouldn't be so tired now,hadn't be so tired now,willn't be so tired now,,3,true
ba79f2a5-7cf1-5991-b7c5-c143a7e112ad,S54_Q033,ef91028d-6fd1-5619-8f72-ae8cc12d2259,54,33,"Daniel says: 'If I had learned to drive, I ___ .' ","If I had learned to drive, I ___ .",can travel more easily now,could travel more easily now,would be,would have been,4,true
cb394a05-c954-50a9-bad5-c59923d940ec,S54_Q034,ef91028d-6fd1-5619-8f72-ae8cc12d2259,54,34,"Choose the correct mixed conditional result: If we had checked the map, we ___ .","If we had checked the map, we ___ .",hadn't be lost now,willn't be lost now,wouldn't be lost now,,3,true
f331dc9b-038d-54bf-8fea-86cd5607ceb3,S54_Q035,ef91028d-6fd1-5619-8f72-ae8cc12d2259,54,35,"If they had invested earlier, they ___ .","If they had invested earlier, they ___ .",had be more secure now,would be more secure now,will be more secure now,,3,true
5798d126-15ad-55ed-a26a-74daa93f52c6,S54_Q036,ef91028d-6fd1-5619-8f72-ae8cc12d2259,54,36,"If I were more careful, I ___ .","If I were more careful, I ___ .",willn't have made that mistake,wouldn't  made that mistake,wouldn't have made that mistake,hadn't have made that mistake,4,true
0a793212-aa37-5ab4-a2ed-2f02fce58399,S54_Q037,ef91028d-6fd1-5619-8f72-ae8cc12d2259,54,37,"If Lina were more confident, she ___ .","If Lina were more confident, she ___ .",will have given the presentation,would have given the presentation,had have given the presentation,would  given the presentation,4,true
e895d02f-7f4d-5e59-a1d3-869e13060dea,S54_Q038,ef91028d-6fd1-5619-8f72-ae8cc12d2259,54,38,"Sam says: 'If I weren't allergic, I ___ .' ","If I weren't allergic, I ___ .",would have eaten the dessert,would  eaten the dessert,had have eaten the dessert,will have eaten the dessert,4,true
0d2222d5-62fc-5761-885f-6a26608308e5,S54_Q039,ef91028d-6fd1-5619-8f72-ae8cc12d2259,54,39,"Choose the correct mixed conditional result: If we were stronger, we ___ .","If we were stronger, we ___ .",would have lifted the box,will have lifted the box,had have lifted the box,would  lifted the box,4,true
f6098545-6d17-521c-8f03-a26944a44283,S54_Q040,ef91028d-6fd1-5619-8f72-ae8cc12d2259,54,40,"If they weren't afraid of flying, they ___ .","If they weren't afraid of flying, they ___ .",had have travelled last week,would have travelled last week,would  travelled last week,will have travelled last week,4,true
92375bf2-0f37-506b-b4c5-cf97064c852f,S54_Q041,ef91028d-6fd1-5619-8f72-ae8cc12d2259,54,41,"If I had taken the course, I ___ .","If I had taken the course, I ___ .",had know the software now,will know the software now,would know the software now,,3,true
ec7778b9-0822-5a13-be4a-5abd8a1c06d0,S54_Q042,ef91028d-6fd1-5619-8f72-ae8cc12d2259,54,42,"If Mia had listened to the doctor, she ___ .","If Mia had listened to the doctor, she ___ .",would feel better now,will feel better now,had feel better now,,3,true
0c4f93b0-08f0-541f-a992-6d0a2e57a92f,S54_Q043,ef91028d-6fd1-5619-8f72-ae8cc12d2259,54,43,"James says: 'If I had repaired the car, I ___ .' ","If I had repaired the car, I ___ .",could use it now,can use it now,would be,would have been,4,true
897adbd9-5b11-55e4-ae26-f225cc39d827,S54_Q044,ef91028d-6fd1-5619-8f72-ae8cc12d2259,54,44,"Choose the correct mixed conditional result: If we had studied medicine, we ___ .","If we had studied medicine, we ___ .",had be a doctor now,would be a doctor now,will be a doctor now,,3,true
1fdf5050-97e2-5798-bb71-7a75577588b2,S54_Q045,ef91028d-6fd1-5619-8f72-ae8cc12d2259,54,45,"If they had accepted the job, they ___ .","If they had accepted the job, they ___ .",will be living in London now,had be living in London now,would be living in London now,,3,true
8dfdd1ed-71fe-5b57-8109-c5e0dbf142f7,S54_Q046,ef91028d-6fd1-5619-8f72-ae8cc12d2259,54,46,"If I weren't so busy, I ___ .","If I weren't so busy, I ___ .",had have come to the party,would  come to the party,would have come to the party,will have come to the party,4,true
3e6e1c32-6732-511b-97fc-0b9445eeabbb,S54_Q047,ef91028d-6fd1-5619-8f72-ae8cc12d2259,54,47,"If Nora lived closer, she ___ .","If Nora lived closer, she ___ .",would  attended the meeting,will have attended the meeting,would have attended the meeting,had have attended the meeting,4,true
c1c27f0a-6d64-520f-80d6-77385d8a9793,S54_Q048,ef91028d-6fd1-5619-8f72-ae8cc12d2259,54,48,"Robert says: 'If I knew her better, I ___ .' ","If I knew her better, I ___ .",will have invited her,had have invited her,would have invited her,would  invited her,4,true
0ccbd87f-d655-5c92-90d5-bb623e5a92ea,S54_Q049,ef91028d-6fd1-5619-8f72-ae8cc12d2259,54,49,"Choose the correct mixed conditional result: If we were more organised, we ___ .","If we were more organised, we ___ .",hadn't have missed the deadline yesterday,wouldn't have missed the deadline yesterday,wouldn't  missed the deadline yesterday,willn't have missed the deadline yesterday,4,true
636853d9-1840-522c-9eef-9c3de19029b6,S54_Q050,ef91028d-6fd1-5619-8f72-ae8cc12d2259,54,50,"If they spoke better English, they ___ .","If they spoke better English, they ___ .",will have applied for the job,would have applied for the job,had have applied for the job,would  applied for the job,4,true
01f570a2-0d55-54ca-b6f5-0cf6854c9e30,S54_Q051,ef91028d-6fd1-5619-8f72-ae8cc12d2259,54,51,"If I had gone to bed earlier, I ___ .","If I had gone to bed earlier, I ___ .",willn't be so tired now,wouldn't be so tired now,hadn't be so tired now,,3,true
232ffc8d-9fbe-517f-9e59-dacd8262b6cf,S54_Q052,ef91028d-6fd1-5619-8f72-ae8cc12d2259,54,52,"If Aziza had learned to drive, she ___ .","If Aziza had learned to drive, she ___ .",could travel more easily now,can travel more easily now,would be,would have been,4,true
1c38890d-2e15-55ae-a5ac-b251548869ce,S54_Q053,ef91028d-6fd1-5619-8f72-ae8cc12d2259,54,53,"Adam says: 'If I had checked the map, I ___ .' ","If I had checked the map, I ___ .",hadn't be lost now,wouldn't be lost now,willn't be lost now,,3,true
7c8d0039-ea8c-596e-a9c5-de6c9f001c5a,S54_Q054,ef91028d-6fd1-5619-8f72-ae8cc12d2259,54,54,"Choose the correct mixed conditional result: If we had invested earlier, we ___ .","If we had invested earlier, we ___ .",would be more secure now,had be more secure now,will be more secure now,,3,true
a7b28206-e52b-5d9b-bbd1-3bd5a6a7c35d,S54_Q055,ef91028d-6fd1-5619-8f72-ae8cc12d2259,54,55,"If they had saved more money, they ___ .","If they had saved more money, they ___ .",can buy the car now,could buy the car now,would be,would have been,4,true
0cb7cba8-c3c7-53c3-a1f3-dec8298906f5,S54_Q056,ef91028d-6fd1-5619-8f72-ae8cc12d2259,54,56,"If I were more confident, I ___ .","If I were more confident, I ___ .",would have given the presentation,would  given the presentation,had have given the presentation,will have given the presentation,4,true
ac2ade78-c62e-5e8d-a517-86e45212737a,S54_Q057,ef91028d-6fd1-5619-8f72-ae8cc12d2259,54,57,"If Dilnoza weren't allergic, she ___ .","If Dilnoza weren't allergic, she ___ .",had have eaten the dessert,would have eaten the dessert,will have eaten the dessert,would  eaten the dessert,4,true
9a306d5c-2990-549c-be81-ac8ac1232872,S54_Q058,ef91028d-6fd1-5619-8f72-ae8cc12d2259,54,58,"Ben says: 'If I were stronger, I ___ .' ","If I were stronger, I ___ .",would have lifted the box,would  lifted the box,will have lifted the box,had have lifted the box,4,true
6dc0c879-1004-5b80-8221-5b814a713fe3,S54_Q059,ef91028d-6fd1-5619-8f72-ae8cc12d2259,54,59,"Choose the correct mixed conditional result: If we weren't afraid of flying, we ___ .","If we weren't afraid of flying, we ___ .",would have travelled last week,would  travelled last week,will have travelled last week,had have travelled last week,4,true
ee85cdcd-1a4d-5e60-8075-b107c8780013,S54_Q060,ef91028d-6fd1-5619-8f72-ae8cc12d2259,54,60,"If they were more careful, they ___ .","If they were more careful, they ___ .",willn't have made that mistake,wouldn't  made that mistake,wouldn't have made that mistake,hadn't have made that mistake,4,true
f9cbb3fd-7744-583f-bf6d-d2b304376237,S54_Q061,ef91028d-6fd1-5619-8f72-ae8cc12d2259,54,61,"If I had listened to the doctor, I ___ .","If I had listened to the doctor, I ___ .",had feel better now,will feel better now,would feel better now,,3,true
c1a6d17f-349f-5469-a1cd-d5aed8dd1602,S54_Q062,ef91028d-6fd1-5619-8f72-ae8cc12d2259,54,62,"If Laylo had repaired the car, she ___ .","If Laylo had repaired the car, she ___ .",can use it now,could use it now,would be,would have been,4,true
fe9a7109-dde9-58c6-9696-f298bfb2c651,S54_Q063,ef91028d-6fd1-5619-8f72-ae8cc12d2259,54,63,"Jack says: 'If I had studied medicine, I ___ .' ","If I had studied medicine, I ___ .",will be a doctor now,would be a doctor now,had be a doctor now,,3,true
a373ae2d-fb2c-500a-b1ba-750628133874,S54_Q064,ef91028d-6fd1-5619-8f72-ae8cc12d2259,54,64,"Choose the correct mixed conditional result: If we had accepted the job, we ___ .","If we had accepted the job, we ___ .",will be living in London now,had be living in London now,would be living in London now,,3,true
5a61611f-88bf-529a-ab0c-2b980fcf4706,S54_Q065,ef91028d-6fd1-5619-8f72-ae8cc12d2259,54,65,"If they had taken the course, they ___ .","If they had taken the course, they ___ .",would know the software now,will know the software now,had know the software now,,3,true
817cbed0-5819-5a4b-8c5f-5d824a66f88f,S54_Q066,ef91028d-6fd1-5619-8f72-ae8cc12d2259,54,66,"If I lived closer, I ___ .","If I lived closer, I ___ .",would have attended the meeting,will have attended the meeting,had have attended the meeting,would  attended the meeting,4,true
7e9f9be0-5bf7-5797-bce3-8eb141580b53,S54_Q067,ef91028d-6fd1-5619-8f72-ae8cc12d2259,54,67,"If Zara knew her better, she ___ .","If Zara knew her better, she ___ .",would have invited her,would  invited her,will have invited her,had have invited her,4,true
